id,link,photo_id,class,filename,saved
93960741,https://photos.zillowstatic.com/p_c/ISyvin6apsj6fg0000000000.jpg,X1-IAcgy85apsj6fg0000000000_rb9uc,hip-photo,photos/ISyvin6apsj6fg0000000000.jpg,TRUE
93960741,https://photos.zillowstatic.com/p_c/IS23zjhlycje4g0000000000.jpg,X1-IAgne5glycje4g0000000000_lum88,hip-photo,photos/IS23zjhlycje4g0000000000.jpg,TRUE
93960741,https://photos.zillowstatic.com/p_c/ISqpgbo3lkb9fg0000000000.jpg,X1-IA4awwm3lkb9fg0000000000_hd2tx,hip-photo,photos/ISqpgbo3lkb9fg0000000000.jpg,TRUE
93960741,https://photos.zillowstatic.com/p_c/ISuww7zeu4bh4g0000000000.jpg,X1-IA8hctxeu4bh4g0000000000_lw0sp,hip-photo,photos/ISuww7zeu4bh4g0000000000.jpg,TRUE
93960741,https://photos.zillowstatic.com/p_c/ISmquvg8qw2k4g0000000000.jpg,X1-IA0bahf8qw2k4g0000000000_lxfd6,hip-photo,photos/ISmquvg8qw2k4g0000000000.jpg,TRUE
93951554,https://photos.zillowstatic.com/p_h/ISqpk24dhbsri70000000000.jpg,X1-IA4a0o2dhbsri70000000000_oqkb6,hip-photo,photos/ISqpk24dhbsri70000000000.jpg,TRUE
93951554,//ecn.t2.tiles.virtualearth.net/tiles/r02133321233202.png?g=6243&mkt=en-us&shading=hill&lbl=l1&stl=fb,NA,map-tile,photos/NA,TRUE
93951554,//ecn.t3.tiles.virtualearth.net/tiles/r02133321233203.png?g=6243&mkt=en-us&shading=hill&lbl=l1&stl=fb,NA,map-tile,photos/NA,TRUE
93951554,//ecn.t1.tiles.virtualearth.net/tiles/r02133321233221.png?g=6243&mkt=en-us&shading=hill&lbl=l1&stl=fb,NA,map-tile,photos/NA,TRUE
93951554,//ecn.t0.tiles.virtualearth.net/tiles/r02133321233220.png?g=6243&mkt=en-us&shading=hill&lbl=l1&stl=fb,NA,map-tile,photos/NA,TRUE
93951554,https://photos.zillowstatic.com/p_c/ISyrrb8xbfkte10000000000.jpg,X1-IAcc7x6xbfkte10000000000_n4yzt,hip-photo,photos/ISyrrb8xbfkte10000000000.jpg,TRUE
93951554,https://photos.zillowstatic.com/p_c/ISmi8t9p49uam40000000000.jpg,X1-IA03oe8p49uam40000000000_lqeit,hip-photo,photos/ISmi8t9p49uam40000000000.jpg,TRUE
93951554,https://photos.zillowstatic.com/p_c/ISqlpzpq77cwe10000000000.jpg,X1-IA465loq77cwe10000000000_n6dka,hip-photo,photos/ISqlpzpq77cwe10000000000.jpg,TRUE
93951554,https://photos.zillowstatic.com/p_c/ISu4j6fqcmgku50000000000.jpg,X1-IA8pyrdqcmgku50000000000_o6wck,hip-photo,photos/ISu4j6fqcmgku50000000000.jpg,TRUE
93951554,https://photos.zillowstatic.com/p_c/ISifnn7k3z3ze10000000000.jpg,X1-IAwz296k3z3ze10000000000_n7s4r,hip-photo,photos/ISifnn7k3z3ze10000000000.jpg,TRUE
93951554,https://photos.zillowstatic.com/p_c/ISec6hri01mdm40000000000.jpg,X1-IAswl2qi01mdm40000000000_lrt3a,hip-photo,photos/ISec6hri01mdm40000000000.jpg,TRUE
93951554,https://photos.zillowstatic.com/p_c/ISa9lbpdzqv1f10000000000.jpg,X1-IAot0xndzqv1f10000000000_n96p8,hip-photo,photos/ISa9lbpdzqv1f10000000000.jpg,TRUE
93951554,https://photos.zillowstatic.com/p_c/IS66459cwsdgm40000000000.jpg,X1-IAkqjq7cwsdgm40000000000_lt7nr,hip-photo,photos/IS66459cwsdgm40000000000.jpg,TRUE
93951554,https://photos.zillowstatic.com/p_c/IS23jz67vin4f10000000000.jpg,X1-IAgnyk57vin4f10000000000_nal9p,hip-photo,photos/IS23jz67vin4f10000000000.jpg,TRUE
93951554,https://photos.zillowstatic.com/p_c/ISyz1tq5sk5jm40000000000.jpg,X1-IAckhep5sk5jm40000000000_lum88,hip-photo,photos/ISyz1tq5sk5jm40000000000.jpg,TRUE
93951554,https://photos.zillowstatic.com/p_c/ISuwgno0raf7f10000000000.jpg,X1-IA8hw8n0raf7f10000000000_nbzu6,hip-photo,photos/ISuwgno0raf7f10000000000.jpg,TRUE
93951554,https://photos.zillowstatic.com/p_c/ISqtzg8zncxlm40000000000.jpg,X1-IA4ef27zncxlm40000000000_lw0sp,hip-photo,photos/ISqtzg8zncxlm40000000000.jpg,TRUE
93951554,https://photos.zillowstatic.com/p_c/ISmqeb6um27af10000000000.jpg,X1-IA0buw4um27af10000000000_ndeen,hip-photo,photos/ISmqeb6um27af10000000000.jpg,TRUE
93951554,https://photos.zillowstatic.com/p_c/ISinx4qsj4pom40000000000.jpg,X1-IAw7dqosj4pom40000000000_lxfd6,hip-photo,photos/ISinx4qsj4pom40000000000.jpg,TRUE
93951554,https://photos.zillowstatic.com/p_c/ISekcznniuycf10000000000.jpg,X1-IAs4skmniuycf10000000000_nesz4,hip-photo,photos/ISekcznniuycf10000000000.jpg,TRUE
93951554,https://photos.zillowstatic.com/p_c/ISahvs7mfwgrm40000000000.jpg,X1-IAo1be6mfwgrm40000000000_lytxn,hip-photo,photos/ISahvs7mfwgrm40000000000.jpg,TRUE
93951554,https://photos.zillowstatic.com/p_c/IS6ean5hemqff10000000000.jpg,X1-IAkyp84hemqff10000000000_ng7jl,hip-photo,photos/IS6ean5hemqff10000000000.jpg,TRUE
93951554,https://photos.zillowstatic.com/p_c/IS2btgpfbo8um40000000000.jpg,X1-IAgv82ofbo8um40000000000_m08i4,hip-photo,photos/IS2btgpfbo8um40000000000.jpg,TRUE
93951554,https://photos.zillowstatic.com/p_c/ISy78bnaaeiif10000000000.jpg,X1-IAcsnwlaaeiif10000000000_nhm42,hip-photo,photos/ISy78bnaaeiif10000000000.jpg,TRUE
98948686,https://photos.zillowstatic.com/p_h/ISuoqpiilmnjwp0000000000.jpg,X1-IA896bhilmnjwp0000000000_kiuw6,hip-photo,photos/ISuoqpiilmnjwp0000000000.jpg,TRUE
98948686,//ecn.t1.tiles.virtualearth.net/tiles/r02133323011001.png?g=6243&mkt=en-us&shading=hill&lbl=l1&stl=fb,NA,map-tile,photos/NA,TRUE
98948686,//ecn.t2.tiles.virtualearth.net/tiles/r02133321233222.png?g=6243&mkt=en-us&shading=hill&lbl=l1&stl=fb,NA,map-tile,photos/NA,TRUE
98948686,//ecn.t3.tiles.virtualearth.net/tiles/r02133321233223.png?g=6243&mkt=en-us&shading=hill&lbl=l1&stl=fb,NA,map-tile,photos/NA,TRUE
98948686,//ecn.t0.tiles.virtualearth.net/tiles/r02133323011000.png?g=6243&mkt=en-us&shading=hill&lbl=l1&stl=fb,NA,map-tile,photos/NA,TRUE
